[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0],
[-1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0, -1.0, 0.0],
[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0],
[1.0, 0.0, 0.9950372, -0.099503726, 0.99589324, -0.09053575, 0.99227786, -0.12403473, 0.9965458, -0.08304548, 0.99778515, -0.06651901, 1.0, 0.0, 0.99388367, -0.11043152, 0.99227786, -0.12403473, 0.9965458, -0.08304548, 1.0, 0.0, 0.99388367, -0.11043152, 0.99227786, -0.12403473, 1.0, 0.0, 0.9950372, -0.099503726, 1.0, 0.0, 1.0, 0.0, 0.98639387, -0.16439898, 1.0, 0.0, 1.0, 0.0, 0.98639387, -0.16439898, 0.99227786, -0.12403473, 1.0, 0.0, 1.0, 0.0],
[0.70710677, -0.70710677, 0.8221922, -0.56921, 0.80640495, -0.5913636, 0.8804711, -0.4740998, 0.83205026, -0.5547002, 0.7739573, -0.6332378, 0.85165834, -0.52409744, 0.8436615, -0.5368755, 0.8320503, -0.5547002, 0.8320503, -0.5547002, 0.8320503, -0.5547002, 0.8436615, -0.5368755, 0.7739573, -0.6332378, 0.85165834, -0.52409744, 0.8320503, -0.5547002, 0.94868326, -0.31622776, 0.7071068, -0.7071068, 0.78935224, -0.6139406, 0.83205026, -0.5547002, 0.8436615, -0.5368755, 0.83205026, -0.5547002, 0.8320503, -0.5547002, 0.8, -0.6, 0.9805807, -0.19611613],
[0.9284767, -0.37139067, 0.9970545, -0.0766965, 0.9847836, -0.17378534, 0.9889363, -0.14834045, 0.99745876, -0.07124705, 0.9805807, -0.19611613, 0.99745876, -0.07124705, 0.9805807, -0.19611613, 0.99745876, -0.07124705, 0.99450547, 0.104684785, -0.29408583, 0.95577896, -0.70710677, 0.70710677, -0.73480344, 0.67828006, -0.74740934, 0.66436386, -0.7592566, 0.65079135, -0.6, 0.8, 0.9284767, -0.37139067, 0.9950372, -0.099503726, 0.9950372, -0.099503726, 0.9838699, -0.17888544, 0.9838699, -0.17888544, 0.9970545, -0.0766965, 0.99388367, -0.11043152, 1.0, 0.0],
[0.99227786, -0.12403473, 0.9701425, -0.24253562, 0.9529258, -0.30320367, 0.9635179, -0.26764387, 0.9535827, -0.30113137, 0.9535827, -0.30113137, 0.98994946, -0.14142136, -0.4314555, 0.9021342, -0.7249994, 0.68874943, -0.7071068, 0.7071068, -0.81373346, 0.5812382, -0.8240419, 0.5665288, -0.8454889, 0.533993, -0.85328186, 0.52145004, -0.9021342, 0.4314555, -0.8944272, 0.4472136, 0.857493, -0.5144958, 0.9486833, -0.31622776, 0.93334556, 0.35897908, -0.624695, 0.78086877, -0.73994005, 0.6726728, -0.70710677, 0.70710677, -0.73994005, 0.6726728, -0.62469506, 0.78086877],
[0.99227786, -0.12403473, 0.99388367, -0.11043152, 0.97439116, -0.2248595, 0.98639387, -0.16439898, 0.9908301, -0.13511321, 0.52145004, 0.85328186, -0.24253562, 0.9701425, -0.40273863, 0.91531503, -0.4472136, 0.8944272, -0.52145004, 0.85328186, -0.6, 0.8, -0.72819996, 0.68536466, -0.8320503, 0.5547002, -0.8944272, 0.4472136, -0.9438583, 0.3303504, -0.78086877, 0.62469506, 0.8944272, 0.4472136, -0.20952909, 0.9778024, -0.24253562, 0.9701425, -0.3807498, 0.9246781, -0.40081885, 0.91615736, -0.4472136, 0.8944272, -0.503871, 0.86377895, -0.4472136, 0.8944272],
[0.0, 1.0, 0.0, 1.0, -0.31622776, 0.9486833, -0.2248595, 0.97439116, -0.3939193, 0.91914505, -0.4472136, 0.8944272, -0.49613893, 0.86824316, -0.56921, 0.8221922, -0.6585046, 0.7525767, -0.66436386, 0.74740934, -0.6585046, 0.7525767, -0.70710677, 0.70710677, -0.8087361, 0.58817166, -0.86824316, 0.49613893, -0.87789553, 0.47885212, -0.8320503, 0.5547002, -0.6, 0.8, -0.4472136, 0.8944272, -0.4472136, 0.8944272, -0.52999896, 0.8479983, -0.5547002, 0.8320503, -0.62469506, 0.78086877, -0.70710677, 0.70710677, -0.4472136, 0.8944272],
[0.0, 1.0, 0.052558832, 0.99861777, 0.0, 1.0, 0.0, 1.0, -0.08304548, 0.9965458, -0.09053575, 0.99589324, -0.13216372, 0.9912279, -0.18428855, 0.98287225, -0.34174308, 0.93979347, -0.41380295, 0.9103665, -0.6, 0.8, -0.65079135, 0.7592566, -0.78086877, 0.624695, -0.78086877, 0.62469506, -0.8944272, 0.4472136, -0.8944272, 0.4472136, -0.24253564, 0.97014254, -0.09053575, 0.99589324, -0.09053575, 0.99589324, -0.12403473, 0.99227786, -0.24253562, 0.9701425, -0.34174308, 0.93979347, -0.3939193, 0.91914505, 0.0, 1.0],
[0.96152395, 0.27472112, 0.776114, 0.63059264, 0.6726728, 0.73994005, 0.6401844, 0.76822126, 0.6726728, 0.73994005, 0.70710677, 0.70710677, 0.70710677, 0.70710677, 0.7525767, 0.6585046, 0.70710677, 0.70710677, 0.70710677, 0.70710677, 0.74740934, 0.66436386, 0.78086877, 0.624695, 0.90795934, 0.41905817, 0.9778024, 0.20952909, 0.97618705, 0.21693046, 0.99388367, 0.11043152, 0.70710677, 0.70710677, 0.70710677, 0.70710677, 0.70710677, 0.70710677, 0.74740934, 0.66436386, 0.70710677, 0.70710677, 0.70710677, 0.70710677, 0.70710677, 0.70710677, 0.8944272, 0.4472136],
[0.9284767, 0.37139067, 0.8087361, 0.58817166, 0.8479983, 0.52999896, 0.8479983, 0.52999896, 0.83205026, 0.5547002, 0.8944272, 0.4472136, 0.9486833, 0.31622776, 0.98639387, 0.16439898, 0.9838699, 0.17888544, 0.98639387, 0.16439898, 0.9912279, 0.13216372, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.99227786, -0.12403473, 0.9805807, -0.19611613, 1.0, 0.0, 0.99227786, 0.12403473, 0.9805807, 0.19611613, 0.97618705, 0.21693046, 0.98639387, 0.16439898, 0.98994946, 0.14142136, 0.98994946, 0.14142136, 1.0, 0.0],
[-0.37139067, 0.9284767, -0.2248595, 0.97439116, -0.19611613, 0.9805807, -0.22903934, 0.9734172, -0.19611613, 0.9805807, -0.27472112, 0.96152395, -0.298275, 0.95448, -0.41905817, 0.90795934, -0.055470023, 0.9984604, 1.0, 0.0, 0.9962406, -0.08662962, 0.9535827, 0.30113137, -0.4856429, 0.87415725, -0.70710677, 0.70710677, -0.70710677, 0.70710677, -0.4472136, 0.8944272, -0.3939193, 0.91914505, -0.40613845, 0.91381156, -0.35112345, 0.9363292, -0.3846154, 0.9230769, 0.93979347, 0.34174308, 0.9965458, -0.08304548, 0.9883717, -0.15205719, 1.0, 0.0],
[0.94868326, -0.31622776, 0.9734172, -0.22903934, 0.97618705, -0.21693046, 0.97618705, -0.21693046, 0.97717637, -0.21242964, 0.99926114, -0.03843312, 0.0, 1.0, -0.3846154, 0.9230769, 0.8320503, 0.5547002, -0.114624105, 0.9934089, -0.54498833, 0.8384436, -0.67828006, 0.73480344, -0.7592566, 0.65079135, -0.88378793, 0.46788773, -0.9312428, 0.36439937, -0.91381156, 0.40613845, 0.19611613, 0.9805807, -0.35897908, 0.93334556, -0.42288545, 0.9061831, -0.4472136, 0.8944272, -0.24253564, 0.97014254, 0.9912279, 0.13216372, 0.9662349, 0.25766265, 0.35112345, 0.9363292],
[0.12403473, 0.99227786, 0.17378534, 0.9847836, 0.11043152, 0.99388367, 0.0, 1.0, 0.06651901, 0.99778515, 0.0, 1.0, -0.055470023, 0.9984604, -0.16439898, 0.98639387, -0.06651901, 0.99778515, 0.88235295, -0.47058824, 0.6178216, -0.78631836, 0.67828006, -0.73480344, 0.6757246, -0.7371542, 0.6757246, -0.7371542, 0.6, -0.8, 0.91914505, -0.3939193, 0.0, 1.0, 0.0, 1.0, -0.12403473, 0.99227786, 0.0, 1.0, -0.24253564, 0.97014254, -0.2631174, 0.9647638, 0.08304548, 0.9965458, 0.9805807, -0.19611613],
[0.0, 1.0, -0.062378287, 0.9980526, -0.0948091, 0.9954955, -0.17888544, 0.9838699, -0.11684125, 0.9931506, -0.2248595, 0.97439116, -0.22903934, 0.9734172, -0.19611613, 0.9805807, -0.31622776, 0.94868326, -0.31622776, 0.94868326, -0.2248595, 0.97439116, 0.98287225, -0.18428855, 0.9486833, -0.31622776, 0.9662349, -0.25766265, 0.8944272, -0.4472136, 0.98639387, -0.16439898, -0.27472112, 0.96152395, -0.24253562, 0.9701425, -0.2248595, 0.97439116, -0.19611613, 0.9805807, -0.31622776, 0.94868326, -0.34174308, 0.93979347, -0.35112345, 0.9363292, 0.0, 1.0],
[0.19611613, 0.9805807, 0.2248595, 0.97439116, 0.09053575, 0.99589324, 0.0766965, 0.9970545, -0.062378287, 0.9980526, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, -0.104684785, 0.99450547, -0.07124705, 0.99745876, -0.16439898, 0.98639387, -0.13216372, 0.9912279, 1.0, 0.0, 0.91615736, -0.40081885, 0.90795934, -0.41905817, 0.8944272, -0.4472136, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, -0.11043152, 0.99388367, -0.09053575, 0.99589324, -0.17888544, 0.9838699, 0.0, 1.0],
